DAY_TYPE,TIME_PER_HOUR,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,19,Dhoby Ghaut,Outram Park,463
WEEKDAY,13,Outram Park,Little India,462
WEEKDAY,21,Hougang,Boon Keng,462
WEEKDAY,21,HarbourFront,Kovan,462
WEEKDAY,11,Punggol,Boon Keng,462
WEEKDAY,15,Clarke Quay,Sengkang,462
WEEKDAY,21,Kovan,Farrer Park,462
WEEKDAY,9,HarbourFront,Clarke Quay,462
WEEKDAY,7,Woodleigh,Boon Keng,461
WEEKDAY,15,Sengkang,Boon Keng,461
WEEKDAY,10,Potong Pasir,Kovan,461
WEEKDAY,22,Sengkang,Kovan,460
WEEKDAY,10,Little India,Boon Keng,460
WEEKDAY,12,Punggol,Potong Pasir,460
WEEKDAY,10,Sengkang,HarbourFront,460
WEEKDAY,13,Farrer Park,Punggol,459
WEEKDAY,20,Hougang,Boon Keng,459
WEEKDAY,11,Potong Pasir,Kovan,459
WEEKDAY,7,Boon Keng,Woodleigh,459
WEEKDAY,6,Boon Keng,Clarke Quay,458
WEEKDAY,20,Outram Park,Kovan,458
WEEKDAY,15,Kovan,Chinatown,457
WEEKDAY,7,Outram Park,Little India,457
WEEKDAY,12,Hougang,Potong Pasir,457
WEEKDAY,20,Potong Pasir,Kovan,457
WEEKDAY,11,Boon Keng,Outram Park,457
WEEKDAY,8,Boon Keng,Punggol,456
WEEKDAY,20,Farrer Park,Woodleigh,456
WEEKDAY,13,Hougang,Potong Pasir,455
WEEKDAY,17,HarbourFront,Outram Park,454
WEEKDAY,16,Clarke Quay,Farrer Park,454
WEEKDAY,14,Punggol,Farrer Park,454
WEEKDAY,23,Dhoby Ghaut,Punggol,453
WEEKDAY,15,Potong Pasir,Dhoby Ghaut,453
WEEKDAY,13,Clarke Quay,Little India,452
WEEKDAY,23,Farrer Park,Hougang,452
WEEKDAY,12,Little India,HarbourFront,452
WEEKDAY,12,Potong Pasir,Hougang,451
WEEKDAY,6,Potong Pasir,Sengkang,451
WEEKDAY,7,Little India,Boon Keng,450
WEEKDAY,20,Sengkang,Boon Keng,450
WEEKDAY,11,Chinatown,Punggol,450
WEEKDAY,21,Hougang,Serangoon,450
WEEKDAY,11,Punggol,Buangkok,450
WEEKDAY,8,Chinatown,Boon Keng,449
WEEKDAY,9,Punggol,Woodleigh,449
WEEKDAY,10,Outram Park,Dhoby Ghaut,449
WEEKDAY,13,Outram Park,Dhoby Ghaut,448
WEEKDAY,21,Hougang,Farrer Park,448
WEEKDAY,14,Outram Park,Hougang,448
WEEKDAY,13,Outram Park,HarbourFront,448
WEEKDAY,20,Outram Park,Buangkok,448
WEEKDAY,13,Farrer Park,Outram Park,447
WEEKDAY,21,Farrer Park,Woodleigh,447
WEEKDAY,23,Clarke Quay,Sengkang,447
WEEKDAY,7,Little India,Woodleigh,447
WEEKDAY,13,Little India,HarbourFront,447
WEEKDAY,9,Dhoby Ghaut,Outram Park,446
WEEKDAY,12,Buangkok,Dhoby Ghaut,446
WEEKDAY,23,Clarke Quay,Boon Keng,446
WEEKDAY,21,Punggol,Potong Pasir,446
WEEKDAY,11,Boon Keng,Clarke Quay,446
WEEKDAY,13,Hougang,HarbourFront,445
WEEKDAY,22,Outram Park,Serangoon,445
WEEKDAY,14,Hougang,Potong Pasir,444
WEEKDAY,17,Punggol,Little India,444
WEEKDAY,18,Chinatown,Woodleigh,444
WEEKDAY,5,Punggol,Hougang,443
WEEKDAY,10,Potong Pasir,Dhoby Ghaut,443
WEEKDAY,11,Farrer Park,Serangoon,443
WEEKDAY,16,Woodleigh,Hougang,443
WEEKDAY,9,Woodleigh,Chinatown,442
WEEKDAY,16,Sengkang,Boon Keng,442
WEEKDAY,15,Punggol,Farrer Park,442
WEEKDAY,10,Punggol,Outram Park,442
WEEKDAY,13,Woodleigh,Potong Pasir,442
WEEKDAY,15,Kovan,Boon Keng,441
WEEKDAY,16,Kovan,Chinatown,441
WEEKDAY,8,Woodleigh,Clarke Quay,441
WEEKDAY,14,Outram Park,Serangoon,441
WEEKDAY,19,Farrer Park,Outram Park,441
WEEKDAY,19,Sengkang,Potong Pasir,440
WEEKDAY,11,Little India,Kovan,439
WEEKDAY,13,Dhoby Ghaut,Kovan,439
WEEKDAY,18,Buangkok,Boon Keng,439
WEEKDAY,14,Little India,Potong Pasir,438
WEEKDAY,11,Hougang,Potong Pasir,438
WEEKDAY,8,HarbourFront,Hougang,437
WEEKDAY,9,Punggol,Buangkok,437
WEEKDAY,15,HarbourFront,Serangoon,436
WEEKDAY,10,Farrer Park,Serangoon,436
WEEKDAY,8,Chinatown,Outram Park,436
WEEKDAY,12,Little India,Potong Pasir,435
WEEKDAY,23,Dhoby Ghaut,Serangoon,435
WEEKDAY,6,Farrer Park,Hougang,435
WEEKDAY,10,Outram Park,Farrer Park,434
WEEKDAY,18,Woodleigh,Boon Keng,434
WEEKDAY,10,Buangkok,Farrer Park,434
WEEKDAY,20,Serangoon,Little India,434
WEEKDAY,8,Kovan,Buangkok,434
WEEKDAY,12,Potong Pasir,Punggol,433
WEEKDAY,5,Sengkang,Boon Keng,433
WEEKDAY,22,Potong Pasir,Sengkang,433
WEEKDAY,22,Outram Park,Hougang,433
WEEKDAY,19,Punggol,Boon Keng,433
WEEKDAY,16,Farrer Park,Buangkok,433
WEEKDAY,18,Buangkok,Dhoby Ghaut,433
WEEKDAY,11,Serangoon,Clarke Quay,433
WEEKDAY,22,Outram Park,Sengkang,433
WEEKDAY,21,Boon Keng,Kovan,433
WEEKDAY,17,Clarke Quay,Potong Pasir,432
WEEKDAY,13,Boon Keng,Clarke Quay,432
WEEKDAY,19,Hougang,Chinatown,432
WEEKDAY,8,Little India,Hougang,431
WEEKDAY,10,Chinatown,Outram Park,431
WEEKDAY,9,Chinatown,Farrer Park,430
WEEKDAY,21,Dhoby Ghaut,Clarke Quay,430
WEEKDAY,13,Punggol,Potong Pasir,430
WEEKDAY,9,Farrer Park,HarbourFront,429
WEEKDAY,15,Potong Pasir,Buangkok,429
WEEKDAY,14,Outram Park,Farrer Park,428
WEEKDAY,9,Outram Park,Farrer Park,428
WEEKDAY,20,Clarke Quay,Little India,427
WEEKDAY,8,Chinatown,Little India,426
WEEKDAY,13,Kovan,Potong Pasir,425
WEEKDAY,18,Punggol,Chinatown,425
WEEKDAY,14,Serangoon,Outram Park,425
WEEKDAY,20,Buangkok,Hougang,425
WEEKDAY,15,Clarke Quay,Hougang,424
WEEKDAY,7,Kovan,Buangkok,424
WEEKDAY,20,Sengkang,Farrer Park,424
WEEKDAY,19,Hougang,Dhoby Ghaut,424
WEEKDAY,14,Potong Pasir,Chinatown,424
WEEKDAY,12,Chinatown,Potong Pasir,424
WEEKDAY,12,Dhoby Ghaut,Outram Park,423
WEEKDAY,11,Punggol,Outram Park,423
WEEKDAY,11,Serangoon,Buangkok,422
WEEKDAY,13,Punggol,Farrer Park,422
WEEKDAY,15,Little India,Buangkok,422
WEEKDAY,11,Outram Park,Sengkang,422
WEEKDAY,6,Sengkang,Clarke Quay,421
WEEKDAY,17,Chinatown,Clarke Quay,421
WEEKDAY,16,HarbourFront,Boon Keng,421
WEEKDAY,10,Little India,Clarke Quay,420
WEEKDAY,12,Potong Pasir,Kovan,420
WEEKDAY,19,Punggol,Potong Pasir,420
WEEKDAY,11,Dhoby Ghaut,Sengkang,420
WEEKDAY,20,Little India,Outram Park,419
WEEKDAY,10,Hougang,Buangkok,419
WEEKDAY,11,Kovan,Potong Pasir,419
WEEKDAY,14,Kovan,Boon Keng,419
WEEKDAY,15,Kovan,Little India,419
WEEKDAY,14,Clarke Quay,Farrer Park,419
WEEKDAY,20,Chinatown,Clarke Quay,419
WEEKDAY,21,Farrer Park,Dhoby Ghaut,419
WEEKDAY,22,Potong Pasir,Hougang,418
WEEKDAY,9,Chinatown,Boon Keng,418
WEEKDAY,21,Outram Park,Kovan,418
WEEKDAY,20,Potong Pasir,Buangkok,417
WEEKDAY,9,Farrer Park,Serangoon,417
WEEKDAY,21,Farrer Park,Chinatown,417
WEEKDAY,19,Clarke Quay,Chinatown,416
WEEKDAY,10,Potong Pasir,Sengkang,416
WEEKDAY,14,Dhoby Ghaut,Buangkok,416
WEEKDAY,7,Farrer Park,Punggol,415
WEEKDAY,10,Little India,Sengkang,413
WEEKDAY,8,Potong Pasir,Punggol,413
WEEKDAY,9,Potong Pasir,HarbourFront,412
WEEKDAY,18,Farrer Park,HarbourFront,412
WEEKDAY,8,Little India,Woodleigh,411
WEEKDAY,16,Kovan,Little India,411
WEEKDAY,6,Boon Keng,Punggol,411
WEEKDAY,21,Little India,Chinatown,410
WEEKDAY,13,Farrer Park,Clarke Quay,410
WEEKDAY,15,Potong Pasir,Chinatown,409
WEEKDAY,7,Dhoby Ghaut,Woodleigh,409
WEEKDAY,15,Clarke Quay,Boon Keng,409
WEEKDAY,19,Boon Keng,Outram Park,409
WEEKDAY,9,Chinatown,Outram Park,408
WEEKDAY,15,Chinatown,Buangkok,408
WEEKDAY,19,Woodleigh,Serangoon,408
WEEKDAY,19,HarbourFront,Outram Park,407
WEEKDAY,9,Dhoby Ghaut,Clarke Quay,407
WEEKDAY,14,Farrer Park,Clarke Quay,407
WEEKDAY,20,Kovan,Potong Pasir,407
WEEKDAY,18,Clarke Quay,HarbourFront,407
WEEKDAY,5,Punggol,HarbourFront,407
WEEKDAY,16,Kovan,Dhoby Ghaut,407
WEEKDAY,6,Serangoon,Punggol,406
WEEKDAY,10,Chinatown,Hougang,406
WEEKDAY,16,Outram Park,Buangkok,406
WEEKDAY,8,Little India,Boon Keng,406
WEEKDAY,22,Sengkang,Buangkok,406
WEEKDAY,5,Hougang,Chinatown,405
WEEKDAY,15,HarbourFront,Dhoby Ghaut,405
WEEKDAY,7,Boon Keng,Buangkok,405
WEEKDAY,19,Chinatown,Woodleigh,405
WEEKDAY,19,HarbourFront,Clarke Quay,405
WEEKDAY,11,Potong Pasir,Punggol,404
WEEKDAY,8,Chinatown,Farrer Park,404
WEEKDAY,15,Kovan,Dhoby Ghaut,403
WEEKDAY,8,Little India,Kovan,403
WEEKDAY,20,Woodleigh,Hougang,403
WEEKDAY,11,Dhoby Ghaut,Boon Keng,403
WEEKDAY,8,Boon Keng,Buangkok,403
WEEKDAY,20,Sengkang,Potong Pasir,403
WEEKDAY,8,Outram Park,Chinatown,403
WEEKDAY,11,Farrer Park,Clarke Quay,402
WEEKDAY,19,Hougang,Outram Park,402
WEEKDAY,9,Dhoby Ghaut,Chinatown,402
WEEKDAY,22,Farrer Park,Chinatown,402
WEEKDAY,12,Farrer Park,Kovan,402
WEEKDAY,22,Outram Park,Farrer Park,402
WEEKDAY,6,Punggol,Farrer Park,401
WEEKDAY,15,Woodleigh,Punggol,401
WEEKDAY,12,Kovan,Potong Pasir,401
WEEKDAY,15,Woodleigh,Farrer Park,400
WEEKDAY,16,HarbourFront,Buangkok,399
WEEKDAY,21,Sengkang,Potong Pasir,399
WEEKDAY,12,Boon Keng,Clarke Quay,399
WEEKDAY,6,Serangoon,Kovan,399
WEEKDAY,14,Outram Park,Little India,399
WEEKDAY,6,Farrer Park,Punggol,398
WEEKDAY,20,Little India,HarbourFront,398
WEEKDAY,19,Serangoon,Outram Park,398
WEEKDAY,22,Potong Pasir,Punggol,398
WEEKDAY,13,Woodleigh,Serangoon,398
WEEKDAY,12,Buangkok,Chinatown,398
WEEKDAY,20,HarbourFront,Dhoby Ghaut,398
WEEKDAY,23,Dhoby Ghaut,Kovan,397
WEEKDAY,12,Hougang,Clarke Quay,397
WEEKDAY,19,Farrer Park,Clarke Quay,397
WEEKDAY,23,Chinatown,Hougang,395
WEEKDAY,14,Punggol,Little India,395
WEEKDAY,13,Punggol,Boon Keng,395
WEEKDAY,15,Woodleigh,Hougang,395
WEEKDAY,16,Potong Pasir,Little India,394
WEEKDAY,18,Woodleigh,Little India,394
WEEKDAY,21,Farrer Park,Outram Park,394
WEEKDAY,11,Buangkok,Little India,393
WEEKDAY,22,HarbourFront,Kovan,393
WEEKDAY,16,Little India,Potong Pasir,393
WEEKDAY,10,Little India,Serangoon,393
WEEKDAY,21,Potong Pasir,Buangkok,393
WEEKDAY,23,Serangoon,Sengkang,393
WEEKDAY,21,HarbourFront,Buangkok,393
WEEKDAY,12,Punggol,Boon Keng,392
WEEKDAY,16,Chinatown,Clarke Quay,392
WEEKDAY,23,Clarke Quay,Farrer Park,391
WEEKDAY,15,Woodleigh,Dhoby Ghaut,391
WEEKDAY,10,Outram Park,Boon Keng,391
WEEKDAY,23,Chinatown,Boon Keng,391
WEEKDAY,16,Clarke Quay,Kovan,390
WEEKDAY,12,Outram Park,Sengkang,389
WEEKDAY,12,Woodleigh,Serangoon,389
WEEKDAY,23,Farrer Park,Sengkang,389
WEEKDAY,15,Punggol,Dhoby Ghaut,388
WEEKDAY,16,Outram Park,Potong Pasir,388
WEEKDAY,6,Buangkok,Clarke Quay,388
WEEKDAY,11,Little India,Outram Park,388
WEEKDAY,8,Outram Park,HarbourFront,387
WEEKDAY,21,Kovan,Potong Pasir,387
WEEKDAY,13,Outram Park,Serangoon,387
WEEKDAY,10,Little India,HarbourFront,386
WEEKDAY,19,Outram Park,Potong Pasir,386
WEEKDAY,22,Boon Keng,Farrer Park,386
WEEKDAY,14,Potong Pasir,Buangkok,386
WEEKDAY,9,Outram Park,Dhoby Ghaut,385
WEEKDAY,5,Punggol,Boon Keng,385
WEEKDAY,12,Clarke Quay,Farrer Park,384
WEEKDAY,8,Sengkang,Buangkok,384
WEEKDAY,12,Outram Park,Boon Keng,384
WEEKDAY,11,Chinatown,Kovan,384
WEEKDAY,14,Boon Keng,Buangkok,384
WEEKDAY,14,Hougang,Outram Park,384
WEEKDAY,21,HarbourFront,Little India,384
WEEKDAY,20,Dhoby Ghaut,Outram Park,384
WEEKDAY,8,HarbourFront,Farrer Park,383
WEEKDAY,6,Boon Keng,Dhoby Ghaut,383
WEEKDAY,10,Serangoon,Hougang,383
WEEKDAY,9,Serangoon,Hougang,383
WEEKDAY,8,Woodleigh,HarbourFront,383
WEEKDAY,18,Boon Keng,Woodleigh,383
WEEKDAY,6,Kovan,Hougang,383
WEEKDAY,19,Potong Pasir,Dhoby Ghaut,382
WEEKDAY,10,Outram Park,Serangoon,382
WEEKDAY,14,Farrer Park,Outram Park,381
WEEKDAY,21,Potong Pasir,Farrer Park,381
WEEKDAY,17,Farrer Park,Clarke Quay,381
WEEKDAY,9,Outram Park,Serangoon,380
WEEKDAY,8,Woodleigh,Kovan,380
WEEKDAY,11,Potong Pasir,Hougang,380
WEEKDAY,18,Clarke Quay,Woodleigh,380
WEEKDAY,11,Punggol,Clarke Quay,380
WEEKDAY,13,Buangkok,Chinatown,379
WEEKDAY,16,Potong Pasir,Chinatown,379
WEEKDAY,15,HarbourFront,Little India,379
WEEKDAY,21,Outram Park,Buangkok,379
WEEKDAY,17,Dhoby Ghaut,HarbourFront,379
WEEKDAY,10,Buangkok,Clarke Quay,378
WEEKDAY,6,Farrer Park,Potong Pasir,377
WEEKDAY,18,Hougang,Clarke Quay,377
WEEKDAY,16,Potong Pasir,Dhoby Ghaut,376
WEEKDAY,17,Boon Keng,Clarke Quay,376
WEEKDAY,22,Little India,Buangkok,375
WEEKDAY,17,Outram Park,Clarke Quay,375
WEEKDAY,21,Sengkang,Farrer Park,375
WEEKDAY,11,Little India,Punggol,375
WEEKDAY,7,Little India,Potong Pasir,375
WEEKDAY,21,Hougang,Kovan,374
WEEKDAY,14,Boon Keng,Outram Park,374
WEEKDAY,15,Boon Keng,Buangkok,374
WEEKDAY,14,Clarke Quay,Serangoon,374
WEEKDAY,13,Serangoon,Woodleigh,373
WEEKDAY,17,Buangkok,Farrer Park,373
WEEKDAY,7,Little India,Dhoby Ghaut,373
WEEKDAY,19,Woodleigh,Little India,372
WEEKDAY,22,HarbourFront,Chinatown,372
WEEKDAY,14,Woodleigh,Potong Pasir,372
WEEKDAY,9,Potong Pasir,Punggol,371
WEEKDAY,11,Dhoby Ghaut,Serangoon,371
WEEKDAY,19,Farrer Park,Woodleigh,370
WEEKDAY,12,Outram Park,Hougang,370
WEEKDAY,20,Woodleigh,Punggol,370
WEEKDAY,15,Outram Park,Boon Keng,370
WEEKDAY,13,Buangkok,Dhoby Ghaut,370
WEEKDAY,7,Potong Pasir,Punggol,369
WEEKDAY,18,Boon Keng,Outram Park,369
WEEKDAY,15,Farrer Park,Clarke Quay,368
WEEKDAY,8,HarbourFront,Sengkang,367
WEEKDAY,18,Sengkang,Woodleigh,367
WEEKDAY,18,Buangkok,Potong Pasir,366
WEEKDAY,6,Potong Pasir,Kovan,366
WEEKDAY,11,Farrer Park,Potong Pasir,366
WEEKDAY,15,Little India,Outram Park,365
WEEKDAY,19,Kovan,Chinatown,365
WEEKDAY,11,Buangkok,Farrer Park,365
WEEKDAY,10,Punggol,HarbourFront,365
WEEKDAY,13,Clarke Quay,Farrer Park,365
WEEKDAY,10,HarbourFront,Little India,364
WEEKDAY,20,Farrer Park,Outram Park,364
WEEKDAY,7,Chinatown,Outram Park,364
WEEKDAY,7,Outram Park,Hougang,363
WEEKDAY,11,HarbourFront,Little India,363
WEEKDAY,14,Sengkang,Outram Park,363
WEEKDAY,20,Punggol,Potong Pasir,363
WEEKDAY,10,Chinatown,Dhoby Ghaut,362
WEEKDAY,13,Punggol,Outram Park,362
WEEKDAY,22,Kovan,Buangkok,362
WEEKDAY,20,Woodleigh,Serangoon,362
WEEKDAY,10,Punggol,Buangkok,361
WEEKDAY,11,Punggol,Potong Pasir,361
WEEKDAY,23,Clarke Quay,Punggol,361
WEEKDAY,16,Punggol,Boon Keng,360
WEEKDAY,20,Outram Park,Dhoby Ghaut,360
WEEKDAY,20,Outram Park,Chinatown,360
WEEKDAY,10,Dhoby Ghaut,Farrer Park,360
WEEKDAY,15,Punggol,Potong Pasir,360
WEEKDAY,23,Farrer Park,Serangoon,359
WEEKDAY,12,HarbourFront,Dhoby Ghaut,358
WEEKDAY,19,Little India,Clarke Quay,358
WEEKDAY,5,Sengkang,Punggol,358
WEEKDAY,15,HarbourFront,Farrer Park,358
WEEKDAY,23,Farrer Park,Kovan,358
WEEKDAY,23,Chinatown,Farrer Park,357
WEEKDAY,17,Dhoby Ghaut,Outram Park,357
WEEKDAY,17,Serangoon,Clarke Quay,357
WEEKDAY,15,HarbourFront,Punggol,357
WEEKDAY,10,Little India,Hougang,356
WEEKDAY,20,Kovan,Boon Keng,356
WEEKDAY,12,Farrer Park,Punggol,356
WEEKDAY,5,Hougang,Outram Park,356
WEEKDAY,7,Serangoon,Buangkok,356
WEEKDAY,9,Dhoby Ghaut,HarbourFront,355
WEEKDAY,6,Outram Park,Boon Keng,355
WEEKDAY,14,Chinatown,Buangkok,355
WEEKDAY,7,Farrer Park,Sengkang,354
WEEKDAY,12,Woodleigh,Potong Pasir,354
WEEKDAY,21,Chinatown,Dhoby Ghaut,353
WEEKDAY,15,Clarke Quay,Punggol,353
WEEKDAY,18,Outram Park,Woodleigh,353
WEEKDAY,17,Hougang,Clarke Quay,353
WEEKDAY,11,Hougang,HarbourFront,353
WEEKDAY,21,Boon Keng,Potong Pasir,353
WEEKDAY,11,Sengkang,Clarke Quay,353
WEEKDAY,23,Dhoby Ghaut,Boon Keng,353
WEEKDAY,7,Woodleigh,Chinatown,353
WEEKDAY,8,Chinatown,HarbourFront,353
WEEKDAY,20,Hougang,Little India,353
WEEKDAY,10,Woodleigh,Chinatown,352
WEEKDAY,6,Serangoon,Woodleigh,352
WEEKDAY,20,Woodleigh,Sengkang,352
WEEKDAY,20,Farrer Park,Clarke Quay,352
WEEKDAY,16,Punggol,Dhoby Ghaut,351
WEEKDAY,20,Clarke Quay,Chinatown,351
WEEKDAY,17,Serangoon,Outram Park,351
WEEKDAY,13,Outram Park,Sengkang,351
WEEKDAY,11,Little India,HarbourFront,349
WEEKDAY,21,Clarke Quay,Dhoby Ghaut,349
WEEKDAY,10,Chinatown,Sengkang,349
WEEKDAY,9,Potong Pasir,Hougang,349
WEEKDAY,15,Potong Pasir,Little India,349
WEEKDAY,22,HarbourFront,Buangkok,349
WEEKDAY,10,Buangkok,Boon Keng,349
WEEKDAY,14,Little India,Buangkok,348
WEEKDAY,11,Farrer Park,Hougang,348
WEEKDAY,16,HarbourFront,Kovan,348
WEEKDAY,7,Little India,Hougang,348
WEEKDAY,21,Little India,Outram Park,347
WEEKDAY,14,Outram Park,Punggol,347
WEEKDAY,22,Boon Keng,Punggol,347
WEEKDAY,11,Little India,Clarke Quay,347
WEEKDAY,7,Outram Park,Boon Keng,346
WEEKDAY,14,Punggol,Potong Pasir,346
WEEKDAY,13,HarbourFront,Dhoby Ghaut,345
WEEKDAY,10,Buangkok,Potong Pasir,345
WEEKDAY,14,HarbourFront,Farrer Park,345
WEEKDAY,12,Farrer Park,Clarke Quay,344
WEEKDAY,9,Hougang,Woodleigh,344
WEEKDAY,18,Potong Pasir,Clarke Quay,344
WEEKDAY,13,Woodleigh,Farrer Park,344
WEEKDAY,9,Hougang,Buangkok,344
WEEKDAY,18,Sengkang,Clarke Quay,344
WEEKDAY,19,Sengkang,Chinatown,343
WEEKDAY,12,Farrer Park,Outram Park,343
WEEKDAY,8,Little India,Dhoby Ghaut,343
WEEKDAY,7,Chinatown,Serangoon,343
WEEKDAY,9,HarbourFront,Outram Park,343
WEEKDAY,13,Clarke Quay,Serangoon,343
WEEKDAY,9,Farrer Park,Potong Pasir,342
WEEKDAY,23,Boon Keng,Sengkang,342
WEEKDAY,7,Outram Park,Farrer Park,342
WEEKDAY,5,Buangkok,Boon Keng,342
WEEKDAY,15,Woodleigh,Buangkok,342
WEEKDAY,8,Woodleigh,Little India,342
WEEKDAY,22,Farrer Park,Little India,342
WEEKDAY,12,Dhoby Ghaut,Potong Pasir,341
WEEKDAY,13,HarbourFront,Little India,341
WEEKDAY,12,Dhoby Ghaut,Kovan,341
WEEKDAY,22,Chinatown,Potong Pasir,341
WEEKDAY,22,Little India,Boon Keng,340
WEEKDAY,20,Hougang,Potong Pasir,340
WEEKDAY,13,Sengkang,HarbourFront,340
WEEKDAY,17,Woodleigh,Boon Keng,339
WEEKDAY,21,Farrer Park,HarbourFront,339
WEEKDAY,14,Punggol,Boon Keng,338
WEEKDAY,13,Woodleigh,Sengkang,338
WEEKDAY,13,Dhoby Ghaut,HarbourFront,338
WEEKDAY,12,Sengkang,Clarke Quay,338
WEEKDAY,18,Serangoon,Woodleigh,337
WEEKDAY,23,Clarke Quay,Kovan,337
WEEKDAY,15,Punggol,Little India,337
WEEKDAY,21,Farrer Park,Clarke Quay,337
WEEKDAY,18,Kovan,Clarke Quay,337
WEEKDAY,16,Little India,HarbourFront,336
WEEKDAY,8,HarbourFront,Dhoby Ghaut,336
WEEKDAY,21,Chinatown,Clarke Quay,336
WEEKDAY,18,Hougang,Outram Park,336
WEEKDAY,6,Farrer Park,Clarke Quay,336
WEEKDAY,14,Outram Park,Boon Keng,335
WEEKDAY,10,Outram Park,Sengkang,335
WEEKDAY,13,Little India,Buangkok,335
WEEKDAY,6,Little India,Hougang,335
WEEKDAY,21,Hougang,Potong Pasir,335
WEEKDAY,17,Serangoon,Woodleigh,335
WEEKDAY,20,Chinatown,Woodleigh,334
WEEKDAY,15,Little India,Potong Pasir,334
WEEKDAY,22,Hougang,Boon Keng,334
WEEKDAY,12,Buangkok,Little India,333
WEEKDAY,14,Little India,HarbourFront,332
WEEKDAY,11,Outram Park,Boon Keng,332
WEEKDAY,7,Woodleigh,Sengkang,332
WEEKDAY,12,Dhoby Ghaut,Punggol,332
WEEKDAY,20,Buangkok,Serangoon,332
WEEKDAY,12,Punggol,Outram Park,331
WEEKDAY,14,Little India,Clarke Quay,331
WEEKDAY,10,Kovan,Outram Park,331
WEEKDAY,9,Chinatown,Hougang,331
WEEKDAY,11,HarbourFront,Dhoby Ghaut,330
WEEKDAY,16,Punggol,Little India,330
WEEKDAY,9,Little India,Hougang,329
WEEKDAY,23,Farrer Park,Boon Keng,329
WEEKDAY,15,Farrer Park,Buangkok,329
WEEKDAY,14,HarbourFront,Hougang,329
WEEKDAY,8,Outram Park,Dhoby Ghaut,329
WEEKDAY,17,Little India,Clarke Quay,329
WEEKDAY,16,Little India,Outram Park,329
WEEKDAY,19,Woodleigh,Buangkok,328
WEEKDAY,23,Sengkang,Punggol,328
WEEKDAY,12,Serangoon,Clarke Quay,327
WEEKDAY,11,Chinatown,Clarke Quay,327
WEEKDAY,9,HarbourFront,Boon Keng,327
WEEKDAY,5,Sengkang,Chinatown,327
WEEKDAY,22,Sengkang,Boon Keng,326
WEEKDAY,7,Chinatown,Boon Keng,326
WEEKDAY,18,Farrer Park,Woodleigh,325
WEEKDAY,20,HarbourFront,Potong Pasir,325
WEEKDAY,8,Farrer Park,Woodleigh,324
WEEKDAY,10,Farrer Park,Outram Park,324
WEEKDAY,14,Woodleigh,Farrer Park,324
WEEKDAY,9,Farrer Park,Hougang,323
WEEKDAY,9,Outram Park,Boon Keng,323
WEEKDAY,13,Outram Park,Hougang,323
WEEKDAY,11,Kovan,Outram Park,323
WEEKDAY,13,Boon Keng,Buangkok,323
WEEKDAY,16,Woodleigh,Little India,323
WEEKDAY,11,Kovan,Clarke Quay,322
WEEKDAY,20,Boon Keng,Dhoby Ghaut,322
WEEKDAY,15,Punggol,Boon Keng,322
WEEKDAY,5,Sengkang,Outram Park,321
WEEKDAY,13,HarbourFront,Farrer Park,321
WEEKDAY,13,Serangoon,Clarke Quay,321
WEEKDAY,8,Outram Park,Hougang,321
WEEKDAY,14,Serangoon,Woodleigh,321
WEEKDAY,7,Outram Park,Potong Pasir,320
WEEKDAY,15,Outram Park,Kovan,320
WEEKDAY,8,HarbourFront,Serangoon,320
WEEKDAY,17,Chinatown,Woodleigh,320
WEEKDAY,19,Potong Pasir,Chinatown,320
WEEKDAY,23,HarbourFront,Sengkang,319
WEEKDAY,19,Sengkang,Dhoby Ghaut,319
WEEKDAY,7,Little India,Kovan,319
WEEKDAY,18,Buangkok,Little India,318
WEEKDAY,14,Woodleigh,Punggol,317
WEEKDAY,13,Woodleigh,Boon Keng,317
WEEKDAY,11,Farrer Park,Outram Park,317
WEEKDAY,21,Potong Pasir,Kovan,317
WEEKDAY,23,Dhoby Ghaut,Buangkok,316
WEEKDAY,7,Chinatown,Little India,316
WEEKDAY,7,Little India,Clarke Quay,316
WEEKDAY,16,Woodleigh,Buangkok,315
WEEKDAY,13,Kovan,Outram Park,315
WEEKDAY,15,Clarke Quay,Little India,315
WEEKDAY,13,Hougang,Clarke Quay,314
WEEKDAY,20,Potong Pasir,Little India,314
WEEKDAY,17,Woodleigh,Little India,314
WEEKDAY,15,Dhoby Ghaut,Outram Park,314
WEEKDAY,18,Woodleigh,Potong Pasir,314
WEEKDAY,16,Punggol,Potong Pasir,313
WEEKDAY,11,Chinatown,Potong Pasir,313
WEEKDAY,11,Little India,Potong Pasir,313
WEEKDAY,23,Chinatown,Sengkang,313
WEEKDAY,22,Potong Pasir,Boon Keng,312
WEEKDAY,13,Potong Pasir,Buangkok,312
WEEKDAY,12,Buangkok,Farrer Park,312
WEEKDAY,19,Boon Keng,Clarke Quay,311
WEEKDAY,8,Hougang,Buangkok,311
WEEKDAY,17,Boon Keng,Outram Park,311
WEEKDAY,11,Dhoby Ghaut,Outram Park,311
WEEKDAY,14,Buangkok,Chinatown,311
WEEKDAY,15,Serangoon,Woodleigh,310
WEEKDAY,7,Woodleigh,Hougang,310
WEEKDAY,11,Woodleigh,Farrer Park,310
WEEKDAY,8,Dhoby Ghaut,Woodleigh,310
WEEKDAY,17,Buangkok,Dhoby Ghaut,310
WEEKDAY,14,HarbourFront,Dhoby Ghaut,310
